,transaction_id,apartment_id,city,dong,addr_kr,exclusive_use_area,year_of_completion,transaction_year_month,transaction_date,floor,transaction_real_price
33376,1211553,3971,부산광역시,화명동,화명동 2264 롯데낙천대,116.817,2002,201703,21~31,16,51700
33377,1211554,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.77,2012,201703,21~31,9,50200
33378,1211562,7061,부산광역시,화명동,화명동 2322 수정강변타운,84.34,2001,201703,21~31,14,34900
33379,1211565,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,59.98,2012,201703,21~31,18,38000
33380,1211566,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,145.49,2012,201703,21~31,2,64500
33381,1211569,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201703,21~31,18,35300
33382,1211574,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.445,2002,201703,21~31,12,29000
33383,1211575,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201703,21~31,15,65250
33384,1211578,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201703,21~31,16,57000
33385,1211579,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201703,21~31,11,31000
33386,1211589,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,59.69,2012,201703,21~31,19,39750
33387,1211693,2919,부산광역시,덕천동,덕천동 802 덕천주공1,44.94,1991,201703,1~10,9,10650
33388,1211698,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201703,1~10,2,11500
33389,1211699,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201703,1~10,6,9500
33390,1211703,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201703,1~10,1,9980
33391,1211704,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201703,1~10,4,9400
33392,1211705,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201703,1~10,3,8500
33393,1211709,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201703,1~10,5,10000
33394,1211713,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201703,11~20,12,9200
33395,1211714,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201703,11~20,3,9600
33396,1211716,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201703,11~20,14,9800
33397,1211718,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201703,11~20,8,10300
33398,1211721,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201703,11~20,8,13000
33399,1211722,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201703,11~20,1,8450
33400,1211731,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201703,11~20,3,12450
33401,1211732,2919,부산광역시,덕천동,덕천동 802 덕천주공1,44.94,1991,201703,11~20,10,10400
33402,1211733,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201703,11~20,10,9400
33403,1211735,2919,부산광역시,덕천동,덕천동 802 덕천주공1,44.94,1991,201703,21~31,4,9500
33404,1211744,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201703,21~31,15,12500
33405,1211757,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201703,21~31,1,9000
33406,1211758,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201703,21~31,2,9000
33407,1211832,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,59.97,1994,201704,1~10,14,14000
33408,1211839,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201704,1~10,8,8500
33409,1211841,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,58.65,1994,201704,1~10,5,14300
33410,1211842,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201704,1~10,5,9300
33411,1211850,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,49.77,1994,201704,11~20,13,12300
33412,1211869,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201704,21~30,4,8000
33413,1211871,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,49.77,1994,201704,21~30,10,11750
33414,1211889,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201704,21~30,12,8900
33415,1211890,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,59.97,1994,201704,21~30,10,13400
33416,1211897,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,59.97,1994,201704,21~30,1,11500
33417,1211902,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.77,2012,201704,1~10,33,54600
33418,1211904,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201704,1~10,8,21500
33419,1211905,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,131.07,2004,201704,1~10,21,53000
33420,1211908,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,59.9905,2004,201704,1~10,18,27650
33421,1211910,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.03,2012,201704,1~10,5,55300
33422,1211912,7061,부산광역시,화명동,화명동 2322 수정강변타운,84.34,2001,201704,1~10,4,33000
33423,1211913,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201704,1~10,20,59900
33424,1211914,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,59.9905,2004,201704,1~10,9,27000
33425,1211916,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201704,1~10,18,29000
33426,1211930,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,98.07,2012,201704,11~20,16,55300
33427,1211931,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.95,2012,201704,11~20,32,57400
33428,1211950,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,71.91,2012,201704,11~20,2,42100
33429,1211965,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201704,11~20,7,59900
33430,1211966,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,131.07,2004,201704,11~20,2,48500
33431,1211968,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201704,11~20,20,36250
33432,1211972,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201704,11~20,11,28350
33433,1211974,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.78,2012,201704,11~20,6,67000
33434,1211975,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201704,11~20,3,24300
33435,1211978,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,98.07,2012,201704,21~30,15,58000
33436,1211979,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201704,21~30,10,62700
33437,1211981,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,59.89,2004,201704,21~30,23,33600
33438,1211982,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.95,2012,201704,21~30,30,60000
33439,1211984,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201704,21~30,4,20000
33440,1211986,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,59.89,2004,201704,21~30,13,31000
33441,1211988,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201704,21~30,17,22200
33442,1211994,3971,부산광역시,화명동,화명동 2264 롯데낙천대,84.76899999999998,2002,201704,21~30,1,40800
33443,1211997,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.77,2012,201704,21~30,6,49500
33444,1211999,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.95,2012,201704,21~30,21,56700
33445,1212002,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201704,21~30,13,22500
33446,1212003,3971,부산광역시,화명동,화명동 2264 롯데낙천대,84.76899999999998,2002,201704,21~30,20,43000
33447,1212082,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201704,1~10,10,9900
33448,1212087,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201704,1~10,6,9500
33449,1212088,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201704,1~10,10,9700
33450,1212090,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201704,1~10,15,13000
33451,1212098,2919,부산광역시,덕천동,덕천동 802 덕천주공1,44.94,1991,201704,1~10,12,10500
33452,1212102,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201704,11~20,3,9500
33453,1212105,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201704,11~20,11,10000
33454,1212106,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201704,11~20,1,12000
33455,1212110,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201704,11~20,8,9100
33456,1212111,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201704,11~20,9,12000
33457,1212115,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201704,11~20,6,9300
33458,1212120,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201704,11~20,10,9000
33459,1212124,2919,부산광역시,덕천동,덕천동 802 덕천주공1,44.94,1991,201704,11~20,12,10800
33460,1212126,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201704,21~30,8,12975
33461,1212127,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201704,21~30,5,12300
33462,1212191,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201705,1~10,8,8750
33463,1212192,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201705,1~10,1,8200
33464,1212203,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,59.97,1994,201705,1~10,1,13650
33465,1212206,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201705,11~20,11,9450
33466,1212207,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,58.65,1994,201705,11~20,2,12000
33467,1212210,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201705,11~20,10,9500
33468,1212219,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,49.77,1994,201705,11~20,1,10800
33469,1212230,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201705,21~31,4,9300
33470,1212237,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,42.66,1994,201705,21~31,11,9400
33471,1212241,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,58.65,1994,201705,21~31,2,12500
33472,1212246,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201705,21~31,7,9500
33473,1212250,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201705,1~10,22,26400
33474,1212253,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.445,2002,201705,1~10,21,29500
33475,1212255,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201705,1~10,4,26000
33476,1212257,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.78,2012,201705,1~10,15,58300
33477,1212260,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.03,2012,201705,1~10,3,55300
33478,1212261,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,128.32,2004,201705,1~10,9,50000
33479,1212266,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201705,1~10,19,22400
33480,1212272,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.445,2002,201705,1~10,28,29400
33481,1212275,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,171.77,2012,201705,1~10,16,72800
33482,1212278,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,59.89,2004,201705,11~20,6,30400
33483,1212281,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.78,2012,201705,11~20,8,58900
33484,1212282,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,171.77,2012,201705,11~20,32,74500
33485,1212293,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201705,11~20,3,32600
33486,1212302,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.95,2012,201705,11~20,19,58800
33487,1212303,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201705,11~20,12,21800
33488,1212304,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,171.77,2012,201705,11~20,13,83000
33489,1212306,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,145.49,2012,201705,11~20,9,69000
33490,1212307,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201705,11~20,9,26000
33491,1212309,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201705,11~20,10,19950
33492,1212310,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,59.9905,2004,201705,11~20,14,27000
33493,1212314,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201705,11~20,9,22100
33494,1212317,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201705,21~31,31,60000
33495,1212322,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201705,21~31,23,31000
33496,1212323,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201705,21~31,8,21600
33497,1212324,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201705,21~31,21,27600
33498,1212325,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,84.97,2004,201705,21~31,11,40850
33499,1212326,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201705,21~31,23,26300
33500,1212328,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,59.69,2012,201705,21~31,15,39700
33501,1212329,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,171.77,2012,201705,21~31,16,79000
33502,1212330,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201705,21~31,18,22000
33503,1212332,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,145.49,2012,201705,21~31,30,76000
33504,1212336,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.95,2012,201705,21~31,33,54500
33505,1212339,3971,부산광역시,화명동,화명동 2264 롯데낙천대,116.817,2002,201705,21~31,4,48000
33506,1212345,3971,부산광역시,화명동,화명동 2264 롯데낙천대,116.817,2002,201705,21~31,16,48000
33507,1212347,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,145.65,2012,201705,21~31,22,66000
33508,1212348,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,124.5622,2004,201705,21~31,2,39000
33509,1212349,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201705,21~31,18,34500
33510,1212350,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,98.07,2012,201705,21~31,6,53900
33511,1212351,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.77,2012,201705,21~31,30,52500
33512,1212352,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,98.07,2012,201705,21~31,3,53000
33513,1212355,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,98.07,2012,201705,21~31,9,57300
33514,1212421,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201705,1~10,3,9650
33515,1212439,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201705,11~20,13,10500
33516,1212440,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201705,11~20,1,9900
33517,1212441,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201705,11~20,14,9700
33518,1212444,2919,부산광역시,덕천동,덕천동 802 덕천주공1,44.94,1991,201705,11~20,11,12000
33519,1212445,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201705,11~20,10,11800
33520,1212447,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201705,21~31,15,11500
33521,1212455,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201705,21~31,12,9500
33522,1212458,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201705,21~31,15,10400
33523,1212569,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,42.66,1994,201706,1~10,3,9000
33524,1212572,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,49.77,1994,201706,1~10,8,12300
33525,1212573,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201706,1~10,14,9000
33526,1212574,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201706,1~10,13,9500
33527,1212577,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201706,1~10,13,9600
33528,1212600,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,42.66,1994,201706,11~20,14,8800
33529,1212601,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201706,11~20,7,9400
33530,1212607,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201706,11~20,3,8000
33531,1212613,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201706,21~30,8,9400
33532,1212632,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201706,1~10,22,21900
33533,1212637,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201706,1~10,11,21500
33534,1212639,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.03,2012,201706,1~10,21,62500
33535,1212640,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201706,1~10,17,59500
33536,1212642,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.78,2012,201706,1~10,4,58500
33537,1212647,3971,부산광역시,화명동,화명동 2264 롯데낙천대,84.76899999999998,2002,201706,1~10,2,39400
33538,1212648,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,59.69,2012,201706,1~10,17,40000
33539,1212649,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.77,2012,201706,1~10,11,52800
33540,1212651,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201706,1~10,8,24700
33541,1212652,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.03,2012,201706,1~10,31,59500
33542,1212654,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.445,2002,201706,1~10,22,29500
33543,1212655,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.807,2002,201706,1~10,16,32650
33544,1212657,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.78,2012,201706,1~10,20,66000
33545,1212660,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201706,1~10,6,18000
33546,1212663,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.445,2002,201706,1~10,16,29500
33547,1212664,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.77,2012,201706,1~10,7,51700
33548,1212670,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201706,1~10,19,28900
33549,1212675,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201706,11~20,8,32700
33550,1212681,7061,부산광역시,화명동,화명동 2322 수정강변타운,84.34,2001,201706,11~20,5,32300
33551,1212689,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.95,2012,201706,11~20,20,64997
33552,1212695,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201706,11~20,9,27000
33553,1212696,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201706,11~20,25,62000
33554,1212700,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,84.97,2004,201706,11~20,15,41900
33555,1212707,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201706,11~20,6,30400
33556,1212714,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201706,11~20,12,27000
33557,1212715,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.78,2012,201706,11~20,14,59300
33558,1212717,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201706,11~20,9,28000
33559,1212718,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.445,2002,201706,11~20,9,30100
33560,1212720,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,59.89,2004,201706,21~30,6,30800
33561,1212722,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201706,21~30,20,28600
33562,1212724,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,84.97,2004,201706,21~30,3,41500
33563,1212725,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,59.9905,2004,201706,21~30,11,26100
33564,1212733,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.77,2012,201706,21~30,13,50600
33565,1212738,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,59.89,2004,201706,21~30,20,33400
33566,1212744,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,59.89,2004,201706,21~30,20,32500
33567,1212745,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.78,2012,201706,21~30,29,66000
33568,1212749,3971,부산광역시,화명동,화명동 2264 롯데낙천대,84.76899999999998,2002,201706,21~30,14,42400
33569,1212751,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,59.89,2004,201706,21~30,19,31750
33570,1212856,2919,부산광역시,덕천동,덕천동 802 덕천주공1,44.94,1991,201706,1~10,14,12000
33571,1212858,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201706,1~10,3,9700
33572,1212860,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201706,1~10,5,13100
33573,1212874,2919,부산광역시,덕천동,덕천동 802 덕천주공1,36.16,1991,201706,1~10,5,9300
33574,1212875,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201706,1~10,15,10300
33575,1212876,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201706,1~10,2,9700
33576,1212879,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201706,11~20,4,10100
33577,1212880,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201706,11~20,12,12000
33578,1212882,2919,부산광역시,덕천동,덕천동 802 덕천주공1,44.94,1991,201706,11~20,12,12500
33579,1212885,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201706,11~20,10,10300
33580,1212901,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201706,21~30,5,13200
33581,1212905,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201706,21~30,2,10700
33582,1212908,2919,부산광역시,덕천동,덕천동 802 덕천주공1,41.3,1991,201706,21~30,15,11000
33583,1212920,2919,부산광역시,덕천동,덕천동 802 덕천주공1,38.64,1991,201706,21~30,11,10400
33584,1212921,2919,부산광역시,덕천동,덕천동 802 덕천주공1,49.94,1991,201706,21~30,14,14000
33585,1212986,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,59.97,1994,201707,1~10,4,13550
33586,1212992,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,49.77,1994,201707,1~10,15,12100
33587,1213001,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201707,1~10,6,9750
33588,1213003,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201707,1~10,9,8950
33589,1213006,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201707,1~10,15,9500
33590,1213010,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,58.65,1994,201707,11~20,14,14500
33591,1213024,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,59.97,1994,201707,11~20,6,14300
33592,1213033,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201707,21~31,8,8750
33593,1213036,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,58.65,1994,201707,21~31,11,14400
33594,1213037,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201707,21~31,14,9400
33595,1213039,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,49.77,1994,201707,21~31,10,12650
33596,1213040,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,41.85,1994,201707,21~31,12,9000
33597,1213043,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,59.97,1994,201707,21~31,13,12800
33598,1213044,1579,부산광역시,금곡동,금곡동 57-1 금곡3단지주공,49.77,1994,201707,21~31,14,13400
33599,1213049,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,84.97,2004,201707,1~10,9,41500
33600,1213050,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,84.82,2012,201707,1~10,18,49200
33601,1213053,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,124.5622,2004,201707,1~10,13,42800
33602,1213056,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,171.77,2012,201707,1~10,20,75000
33603,1213059,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,59.89,2004,201707,1~10,25,29500
33604,1213060,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201707,1~10,20,26000
33605,1213062,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,171.77,2012,201707,1~10,24,83500
33606,1213073,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,131.05,2012,201707,11~20,29,62000
33607,1213075,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.445,2002,201707,11~20,3,27000
33608,1213078,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201707,11~20,22,28000
33609,1213079,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,84.9949,2004,201707,11~20,4,31000
33610,1213081,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201707,11~20,10,22150
33611,1213088,3971,부산광역시,화명동,화명동 2264 롯데낙천대,116.817,2002,201707,11~20,3,49650
33612,1213090,3971,부산광역시,화명동,화명동 2264 롯데낙천대,59.807,2002,201707,11~20,15,33700
33613,1213092,7061,부산광역시,화명동,화명동 2322 수정강변타운,49.82,2001,201707,11~20,15,21550
33614,1213093,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,171.77,2012,201707,11~20,4,70000
33615,1213096,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201707,11~20,12,27200
33616,1213097,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.03,2012,201707,11~20,28,60500
33617,1213099,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.95,2012,201707,11~20,12,58500
33618,1213101,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,59.9905,2004,201707,21~31,1,25500
33619,1213102,2402,부산광역시,화명동,화명동 2306 대림쌍용강변타운,84.97,2004,201707,21~31,21,40950
33620,1213103,7061,부산광역시,화명동,화명동 2322 수정강변타운,84.34,2001,201707,21~31,12,37200
33621,1213104,12432,부산광역시,화명동,화명동 2324 화명롯데캐슬카이저,115.03,2012,201707,21~31,24,61700
33622,1213106,3431,부산광역시,화명동,화명동 1150 동원로얄듀크,59.9905,2004,201707,21~31,5,28000
33623,1213108,7061,부산광역시,화명동,화명동 2322 수정강변타운,59.4,2001,201707,21~31,10,27700
